Site,Week_End,Pathogen_Target,Site_WVAL,Site_WVAL_Category,State/Territory,Population_Served
ID:2005,2022-07-23,SARS-CoV-2,5.55,High,Virginia,92000
ID:2005,2022-07-30,SARS-CoV-2,7.47,High,Virginia,92000
ID:2005,2022-08-06,SARS-CoV-2,2.69,Low,Virginia,92000
ID:2005,2022-08-13,SARS-CoV-2,3.57,Moderate,Virginia,92000
ID:2005,2022-08-20,SARS-CoV-2,6.77,High,Virginia,92000
ID:2005,2022-08-27,SARS-CoV-2,5.82,High,Virginia,92000
ID:2005,2022-09-03,SARS-CoV-2,2.97,Low,Virginia,92000
ID:2005,2022-09-10,SARS-CoV-2,4.28,Moderate,Virginia,92000
ID:2005,2022-09-17,SARS-CoV-2,3.75,Moderate,Virginia,92000
ID:2005,2022-09-24,SARS-CoV-2,1.2,Very Low,Virginia,92000
ID:2005,2022-10-01,SARS-CoV-2,1.65,Very Low,Virginia,92000
ID:2005,2022-10-08,SARS-CoV-2,2.9,Low,Virginia,92000
ID:2005,2022-10-15,SARS-CoV-2,1.38,Very Low,Virginia,92000
ID:2005,2022-10-22,SARS-CoV-2,2.66,Low,Virginia,92000
ID:2005,2022-10-29,SARS-CoV-2,1.26,Very Low,Virginia,92000
ID:2005,2022-11-05,SARS-CoV-2,2.28,Low,Virginia,92000
ID:2005,2022-11-12,SARS-CoV-2,3.75,Moderate,Virginia,92000
ID:2005,2022-11-19,SARS-CoV-2,2.92,Low,Virginia,92000
ID:2005,2022-11-26,SARS-CoV-2,4.38,Moderate,Virginia,92000
ID:2005,2022-12-03,SARS-CoV-2,6.6,High,Virginia,92000
ID:2005,2022-12-10,SARS-CoV-2,3.68,Moderate,Virginia,92000
ID:2005,2022-12-17,SARS-CoV-2,5.87,High,Virginia,92000
ID:2005,2022-12-24,SARS-CoV-2,5.5,High,Virginia,92000
ID:2005,2022-12-31,SARS-CoV-2,11.74,Very High,Virginia,92000
ID:2005,2023-01-07,SARS-CoV-2,9.19,Very High,Virginia,92000
ID:2005,2023-01-14,SARS-CoV-2,6.39,High,Virginia,92000
ID:2005,2023-01-21,SARS-CoV-2,4.94,Moderate,Virginia,92000
ID:2005,2023-01-28,SARS-CoV-2,4.72,Moderate,Virginia,92000
ID:2005,2023-02-04,SARS-CoV-2,2.45,Low,Virginia,92000
ID:2005,2023-02-11,SARS-CoV-2,3.6,Moderate,Virginia,92000
ID:2005,2023-02-18,SARS-CoV-2,5.21,Moderate,Virginia,92000
ID:2005,2023-02-25,SARS-CoV-2,0.7,Very Low,Virginia,92000
ID:2005,2023-03-04,SARS-CoV-2,10.68,Very High,Virginia,100000
ID:2005,2023-03-11,SARS-CoV-2,14.79,Very High,Virginia,100000
ID:2005,2023-03-18,SARS-CoV-2,10.1,Very High,Virginia,100000
ID:2005,2023-03-25,SARS-CoV-2,11.27,Very High,Virginia,100000
ID:2005,2023-04-01,SARS-CoV-2,6.91,High,Virginia,100000
ID:2005,2023-04-08,SARS-CoV-2,8.06,Very High,Virginia,100000
ID:2005,2023-04-15,SARS-CoV-2,9.58,Very High,Virginia,100000
ID:2005,2023-04-22,SARS-CoV-2,6.64,High,Virginia,100000
ID:2005,2023-04-29,SARS-CoV-2,3.2,Low,Virginia,100000
ID:2005,2023-05-06,SARS-CoV-2,5.41,High,Virginia,100000
ID:2005,2023-05-13,SARS-CoV-2,2.68,Low,Virginia,100000
ID:2005,2023-05-20,SARS-CoV-2,3.9,Moderate,Virginia,100000
ID:2005,2023-05-27,SARS-CoV-2,3.87,Moderate,Virginia,100000
ID:2005,2023-06-03,SARS-CoV-2,5.96,High,Virginia,100000
ID:2005,2023-06-10,SARS-CoV-2,4.78,Moderate,Virginia,100000
ID:2005,2023-06-17,SARS-CoV-2,4.53,Moderate,Virginia,100000
ID:2005,2023-06-24,SARS-CoV-2,7.28,High,Virginia,100000
ID:2005,2023-07-01,SARS-CoV-2,4.44,Moderate,Virginia,100000
ID:2005,2023-07-08,SARS-CoV-2,4.27,Moderate,Virginia,100000
ID:2005,2023-07-15,SARS-CoV-2,4.73,Moderate,Virginia,100000
ID:2005,2023-07-22,SARS-CoV-2,5.43,High,Virginia,100000
ID:2005,2023-07-29,SARS-CoV-2,3.61,Moderate,Virginia,100000
ID:2005,2023-08-05,SARS-CoV-2,7.96,Very High,Virginia,100000
ID:2005,2023-08-12,SARS-CoV-2,5.67,High,Virginia,100000
ID:2005,2023-08-19,SARS-CoV-2,8.26,Very High,Virginia,100000
ID:2005,2023-08-26,SARS-CoV-2,8.38,Very High,Virginia,100000
ID:2005,2023-09-02,SARS-CoV-2,6.89,High,Virginia,100000
ID:2005,2023-09-09,SARS-CoV-2,7.45,High,Virginia,100000
ID:2005,2023-09-16,SARS-CoV-2,3.56,Moderate,Virginia,100000
ID:2005,2023-09-23,SARS-CoV-2,5.66,High,Virginia,100000
ID:2005,2023-09-30,SARS-CoV-2,4.1,Moderate,Virginia,100000
ID:2005,2023-10-07,SARS-CoV-2,5.01,Moderate,Virginia,100000
ID:2005,2023-10-14,SARS-CoV-2,5.76,High,Virginia,100000
ID:2005,2023-10-21,SARS-CoV-2,5.29,Moderate,Virginia,100000
ID:2005,2023-10-28,SARS-CoV-2,5.12,Moderate,Virginia,100000
ID:2005,2023-11-04,SARS-CoV-2,6.85,High,Virginia,100000
ID:2005,2023-11-11,SARS-CoV-2,6.69,High,Virginia,100000
ID:2005,2023-11-18,SARS-CoV-2,5.8,High,Virginia,100000
ID:2005,2023-11-25,SARS-CoV-2,7.22,High,Virginia,100000
ID:2005,2023-12-02,SARS-CoV-2,9.45,Very High,Virginia,100000
ID:2005,2023-12-09,SARS-CoV-2,10.6,Very High,Virginia,100000
ID:2005,2023-12-16,SARS-CoV-2,5.88,High,Virginia,100000
ID:2005,2023-12-23,SARS-CoV-2,11.94,Very High,Virginia,100000
ID:2005,2023-12-30,SARS-CoV-2,15.44,Very High,Virginia,100000
ID:2005,2024-01-06,SARS-CoV-2,19.7,Very High,Virginia,100000
ID:2005,2024-01-13,SARS-CoV-2,19.22,Very High,Virginia,100000
ID:2005,2024-01-20,SARS-CoV-2,28.39,Very High,Virginia,100000
ID:2005,2024-01-27,SARS-CoV-2,21.68,Very High,Virginia,100000
ID:2005,2024-02-03,SARS-CoV-2,17.27,Very High,Virginia,100000
ID:2005,2024-02-10,SARS-CoV-2,25.53,Very High,Virginia,100000
ID:2005,2024-02-17,SARS-CoV-2,19.81,Very High,Virginia,100000
ID:2005,2024-02-24,SARS-CoV-2,20.97,Very High,Virginia,100000
ID:2005,2024-03-02,SARS-CoV-2,24.45,Very High,Virginia,100000
ID:2005,2024-03-09,SARS-CoV-2,15.29,Very High,Virginia,100000
ID:2005,2024-03-16,SARS-CoV-2,10.72,Very High,Virginia,100000
ID:2005,2024-03-23,SARS-CoV-2,8.09,Very High,Virginia,100000
ID:2005,2024-03-30,SARS-CoV-2,9.1,Very High,Virginia,100000
ID:2005,2024-04-06,SARS-CoV-2,26.04,Very High,Virginia,100000
ID:2005,2024-04-13,SARS-CoV-2,6.52,High,Virginia,100000
ID:2005,2024-04-20,SARS-CoV-2,4.64,Moderate,Virginia,100000
ID:2005,2024-04-27,SARS-CoV-2,4.64,Moderate,Virginia,100000
ID:2005,2024-05-04,SARS-CoV-2,3.28,Low,Virginia,100000
ID:2005,2024-05-11,SARS-CoV-2,3.11,Low,Virginia,100000
ID:2005,2024-05-18,SARS-CoV-2,3.22,Low,Virginia,100000
ID:2005,2024-05-25,SARS-CoV-2,5.39,High,Virginia,100000
ID:2005,2024-06-01,SARS-CoV-2,3.78,Moderate,Virginia,100000
ID:2005,2024-06-08,SARS-CoV-2,6.95,High,Virginia,100000
ID:2005,2024-06-15,SARS-CoV-2,4.25,Moderate,Virginia,100000
ID:2005,2024-06-22,SARS-CoV-2,5.65,High,Virginia,100000
ID:2005,2024-06-29,SARS-CoV-2,2.87,Low,Virginia,100000
ID:2005,2024-07-06,SARS-CoV-2,5.39,High,Virginia,100000
ID:2005,2024-07-13,SARS-CoV-2,5.21,Moderate,Virginia,100000
ID:2005,2024-07-20,SARS-CoV-2,6.72,High,Virginia,100000
ID:2005,2024-07-27,SARS-CoV-2,10.13,Very High,Virginia,100000
ID:2005,2024-08-03,SARS-CoV-2,11.45,Very High,Virginia,100000
ID:2005,2024-08-10,SARS-CoV-2,9.5,Very High,Virginia,100000
ID:2005,2024-08-17,SARS-CoV-2,7.38,High,Virginia,100000
ID:2005,2024-08-24,SARS-CoV-2,6.58,High,Virginia,100000
ID:2005,2024-08-31,SARS-CoV-2,7.53,High,Virginia,100000
ID:2005,2024-09-07,SARS-CoV-2,6.65,High,Virginia,100000
ID:2005,2024-09-14,SARS-CoV-2,5.39,High,Virginia,100000
ID:2005,2024-09-21,SARS-CoV-2,8.53,Very High,Virginia,100000
ID:2005,2024-09-28,SARS-CoV-2,21.36,Very High,Virginia,100000
ID:2005,2024-10-05,SARS-CoV-2,4.92,Moderate,Virginia,100000
ID:2005,2024-10-12,SARS-CoV-2,2.36,Low,Virginia,100000
ID:2005,2024-10-19,SARS-CoV-2,1.92,Very Low,Virginia,100000
ID:2005,2024-10-26,SARS-CoV-2,1.68,Very Low,Virginia,100000
ID:2005,2024-11-02,SARS-CoV-2,2.37,Low,Virginia,100000
ID:2005,2024-11-09,SARS-CoV-2,1.96,Very Low,Virginia,100000
ID:2005,2024-11-16,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2024-11-23,SARS-CoV-2,1.64,Very Low,Virginia,100000
ID:2005,2024-11-30,SARS-CoV-2,3.22,Low,Virginia,100000
ID:2005,2024-12-07,SARS-CoV-2,2.65,Low,Virginia,100000
ID:2005,2024-12-14,SARS-CoV-2,4.0,Moderate,Virginia,100000
ID:2005,2024-12-21,SARS-CoV-2,3.56,Moderate,Virginia,100000
ID:2005,2024-12-28,SARS-CoV-2,2.3,Low,Virginia,92000
ID:2005,2025-01-04,SARS-CoV-2,7.9,Very High,Virginia,100000
ID:2005,2025-01-11,SARS-CoV-2,6.7,High,Virginia,100000
ID:2005,2025-01-18,SARS-CoV-2,8.84,Very High,Virginia,100000
ID:2005,2025-01-25,SARS-CoV-2,5.28,Moderate,Virginia,100000
ID:2005,2025-02-01,SARS-CoV-2,13.99,Very High,Virginia,100000
ID:2005,2025-02-08,SARS-CoV-2,11.27,Very High,Virginia,100000
ID:2005,2025-02-15,SARS-CoV-2,11.77,Very High,Virginia,100000
ID:2005,2025-02-22,SARS-CoV-2,10.6,Very High,Virginia,100000
ID:2005,2025-03-01,SARS-CoV-2,10.56,Very High,Virginia,100000
ID:2005,2025-03-08,SARS-CoV-2,9.69,Very High,Virginia,100000
ID:2005,2025-03-15,SARS-CoV-2,9.33,Very High,Virginia,100000
ID:2005,2025-03-22,SARS-CoV-2,10.43,Very High,Virginia,100000
ID:2005,2025-03-29,SARS-CoV-2,10.96,Very High,Virginia,100000
ID:2005,2025-04-05,SARS-CoV-2,7.58,High,Virginia,100000
ID:2005,2025-04-12,SARS-CoV-2,6.21,High,Virginia,100000
ID:2005,2025-04-19,SARS-CoV-2,6.35,High,Virginia,100000
ID:2005,2025-04-26,SARS-CoV-2,6.93,High,Virginia,100000
ID:2005,2025-05-03,SARS-CoV-2,4.34,Moderate,Virginia,100000
ID:2005,2025-05-10,SARS-CoV-2,5.04,Moderate,Virginia,100000
ID:2005,2025-05-17,SARS-CoV-2,8.74,Very High,Virginia,100000
ID:2005,2025-05-24,SARS-CoV-2,4.9,Moderate,Virginia,100000
ID:2005,2025-05-31,SARS-CoV-2,2.06,Low,Virginia,100000
ID:2005,2025-06-07,SARS-CoV-2,3.01,Low,Virginia,100000
ID:2005,2025-06-14,SARS-CoV-2,4.37,Moderate,Virginia,100000
ID:2005,2025-06-21,SARS-CoV-2,1.76,Very Low,Virginia,100000
ID:2005,2025-06-28,SARS-CoV-2,2.27,Low,Virginia,100000
ID:2005,2025-07-05,SARS-CoV-2,5.68,High,Virginia,100000
ID:2005,2025-07-12,SARS-CoV-2,7.36,High,Virginia,100000
ID:2005,2025-07-19,SARS-CoV-2,4.14,Moderate,Virginia,100000
ID:2005,2025-07-26,SARS-CoV-2,5.56,High,Virginia,100000
ID:2005,2025-08-02,SARS-CoV-2,4.88,Moderate,Virginia,100000
ID:2005,2025-08-09,SARS-CoV-2,15.24,Very High,Virginia,100000
ID:2005,2025-08-16,SARS-CoV-2,12.54,Very High,Virginia,100000
ID:2005,2025-08-23,SARS-CoV-2,14.48,Very High,Virginia,100000
ID:2005,2025-08-30,SARS-CoV-2,7.93,Very High,Virginia,100000
ID:2005,2025-09-06,SARS-CoV-2,8.56,Very High,Virginia,100000
ID:2005,2025-09-13,SARS-CoV-2,7.95,Very High,Virginia,100000
ID:2005,2025-09-20,SARS-CoV-2,6.6,High,Virginia,100000
ID:2005,2025-09-27,SARS-CoV-2,3.47,Moderate,Virginia,100000
ID:2005,2025-10-04,SARS-CoV-2,2.18,Low,Virginia,100000
ID:2005,2025-10-11,SARS-CoV-2,1.61,Very Low,Virginia,100000
ID:2005,2025-10-18,SARS-CoV-2,2.89,Low,Virginia,100000
ID:2005,2025-10-25,SARS-CoV-2,4.49,Moderate,Virginia,100000
ID:2005,2025-11-01,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2025-11-08,SARS-CoV-2,1.23,Very Low,Virginia,100000
ID:2005,2025-11-15,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2025-11-22,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2025-11-29,SARS-CoV-2,2.22,Low,Virginia,100000
ID:2005,2025-12-06,SARS-CoV-2,2.57,Low,Virginia,100000
ID:2005,2025-12-13,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2025-12-20,SARS-CoV-2,3.82,Moderate,Virginia,100000
ID:2005,2025-12-27,SARS-CoV-2,1.82,Very Low,Virginia,100000
ID:2005,2026-01-03,SARS-CoV-2,7.76,High,Virginia,100000
ID:2005,2026-01-10,SARS-CoV-2,2.75,Low,Virginia,100000
ID:2005,2026-01-17,SARS-CoV-2,5.33,High,Virginia,100000
ID:2005,2026-01-24,SARS-CoV-2,5.41,High,Virginia,100000
ID:2005,2026-01-31,SARS-CoV-2,6.03,High,Virginia,92000
ID:2005,2026-02-07,SARS-CoV-2,12.51,Very High,Virginia,100000
ID:2005,2026-02-14,SARS-CoV-2,8.55,Very High,Virginia,100000
ID:2005,2026-02-21,SARS-CoV-2,5.64,High,Virginia,100000
ID:2005,2026-02-28,SARS-CoV-2,4.71,Moderate,Virginia,100000
ID:2005,2026-03-07,SARS-CoV-2,27.72,Very High,Virginia,100000
ID:2005,2026-03-14,SARS-CoV-2,6.46,High,Virginia,100000
ID:2005,2026-03-21,SARS-CoV-2,3.77,Moderate,Virginia,100000
ID:2005,2026-03-28,SARS-CoV-2,8.19,Very High,Virginia,100000
ID:2005,2026-04-04,SARS-CoV-2,8.11,Very High,Virginia,100000
ID:2005,2026-04-11,SARS-CoV-2,3.3,Low,Virginia,100000
ID:2005,2026-04-18,SARS-CoV-2,3.51,Moderate,Virginia,100000
ID:2005,2026-04-25,SARS-CoV-2,3.15,Low,Virginia,100000
ID:2005,2026-05-02,SARS-CoV-2,2.39,Low,Virginia,100000
ID:2005,2026-05-09,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2026-05-16,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2026-05-23,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2026-05-30,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2026-06-06,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2026-06-13,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2026-06-20,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2026-06-27,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2026-07-04,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2026-07-11,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2005,2026-07-18,SARS-CoV-2,1.0,Very Low,Virginia,100000
ID:2015,2022-01-01,SARS-CoV-2,15.55,Very High,Virginia,300000
ID:2015,2022-01-08,SARS-CoV-2,13.83,Very High,Virginia,300000
ID:2015,2022-01-15,SARS-CoV-2,23.05,Very High,Virginia,300000
ID:2015,2022-01-22,SARS-CoV-2,9.12,Very High,Virginia,300000
ID:2015,2022-01-29,SARS-CoV-2,0.38,Very Low,Virginia,300000
ID:2015,2022-02-05,SARS-CoV-2,4.25,Moderate,Virginia,300000
ID:2015,2022-02-12,SARS-CoV-2,1.2,Very Low,Virginia,300000
ID:2015,2022-02-19,SARS-CoV-2,1.95,Very Low,Virginia,300000
ID:2015,2022-02-26,SARS-CoV-2,1.0,Very Low,Virginia,300000
ID:2015,2022-03-05,SARS-CoV-2,0.77,Very Low,Virginia,300000
ID:2015,2022-03-12,SARS-CoV-2,0.38,Very Low,Virginia,300000
ID:2015,2022-03-19,SARS-CoV-2,0.88,Very Low,Virginia,300000
ID:2015,2022-03-26,SARS-CoV-2,1.3,Very Low,Virginia,300000
ID:2015,2022-04-02,SARS-CoV-2,2.03,Low,Virginia,300000
ID:2015,2022-04-09,SARS-CoV-2,2.16,Low,Virginia,300000
ID:2015,2022-04-16,SARS-CoV-2,5.33,High,Virginia,300000
ID:2015,2022-04-23,SARS-CoV-2,3.31,Low,Virginia,300000
ID:2015,2022-04-30,SARS-CoV-2,2.95,Low,Virginia,300000
ID:2015,2022-05-07,SARS-CoV-2,3.53,Moderate,Virginia,300000
ID:2015,2022-05-14,SARS-CoV-2,4.57,Moderate,Virginia,300000
ID:2015,2022-05-21,SARS-CoV-2,6.96,High,Virginia,300000
ID:2015,2022-05-28,SARS-CoV-2,8.71,Very High,Virginia,300000
ID:2015,2022-06-04,SARS-CoV-2,5.13,Moderate,Virginia,300000
ID:2015,2022-06-11,SARS-CoV-2,11.27,Very High,Virginia,300000
ID:2015,2022-06-18,SARS-CoV-2,11.5,Very High,Virginia,300000
ID:2015,2022-06-25,SARS-CoV-2,9.16,Very High,Virginia,300000
ID:2015,2022-07-02,SARS-CoV-2,4.9,Moderate,Virginia,300000
ID:2015,2022-07-09,SARS-CoV-2,11.03,Very High,Virginia,300000
ID:2015,2022-07-16,SARS-CoV-2,5.7,High,Virginia,300000
ID:2015,2022-07-23,SARS-CoV-2,7.86,Very High,Virginia,300000
ID:2015,2022-07-30,SARS-CoV-2,5.12,Moderate,Virginia,300000
ID:2015,2022-08-06,SARS-CoV-2,8.35,Very High,Virginia,300000
ID:2015,2022-08-13,SARS-CoV-2,5.53,High,Virginia,300000
ID:2015,2022-08-20,SARS-CoV-2,7.83,Very High,Virginia,300000
ID:2015,2022-08-27,SARS-CoV-2,2.75,Low,Virginia,300000
ID:2015,2022-09-03,SARS-CoV-2,3.94,Moderate,Virginia,300000
ID:2015,2022-09-10,SARS-CoV-2,6.3,High,Virginia,300000
ID:2015,2022-09-17,SARS-CoV-2,5.09,Moderate,Virginia,300000
ID:2015,2022-09-24,SARS-CoV-2,2.62,Low,Virginia,300000
ID:2015,2022-10-01,SARS-CoV-2,2.95,Low,Virginia,300000
ID:2015,2022-10-08,SARS-CoV-2,3.82,Moderate,Virginia,300000
ID:2015,2022-10-15,SARS-CoV-2,4.46,Moderate,Virginia,300000
ID:2015,2022-10-22,SARS-CoV-2,3.08,Low,Virginia,300000
ID:2015,2022-10-29,SARS-CoV-2,6.03,High,Virginia,300000
ID:2015,2022-11-05,SARS-CoV-2,7.65,High,Virginia,300000
ID:2015,2022-11-12,SARS-CoV-2,2.94,Low,Virginia,300000
ID:2015,2022-11-19,SARS-CoV-2,3.68,Moderate,Virginia,300000
ID:2015,2022-11-26,SARS-CoV-2,12.92,Very High,Virginia,300000
ID:2015,2022-12-03,SARS-CoV-2,11.31,Very High,Virginia,300000
ID:2015,2022-12-10,SARS-CoV-2,8.73,Very High,Virginia,300000
ID:2015,2022-12-17,SARS-CoV-2,15.28,Very High,Virginia,300000
ID:2015,2022-12-24,SARS-CoV-2,16.85,Very High,Virginia,300000
ID:2015,2022-12-31,SARS-CoV-2,17.85,Very High,Virginia,300000
ID:2015,2023-01-07,SARS-CoV-2,7.1,High,Virginia,300000
ID:2015,2023-01-14,SARS-CoV-2,18.42,Very High,Virginia,300000
ID:2015,2023-01-21,SARS-CoV-2,5.99,High,Virginia,300000
ID:2015,2023-01-28,SARS-CoV-2,7.83,Very High,Virginia,300000
ID:2015,2023-02-04,SARS-CoV-2,9.98,Very High,Virginia,300000
ID:2015,2023-02-11,SARS-CoV-2,4.83,Moderate,Virginia,300000
ID:2015,2023-02-18,SARS-CoV-2,1.53,Very Low,Virginia,300000
ID:2015,2023-02-25,SARS-CoV-2,1.52,Very Low,Virginia,300000
ID:2015,2023-03-04,SARS-CoV-2,1.7,Very Low,Virginia,300000
ID:2015,2023-03-11,SARS-CoV-2,1.35,Very Low,Virginia,300000
ID:2015,2023-03-18,SARS-CoV-2,2.5,Low,Virginia,300000
ID:2015,2023-03-25,SARS-CoV-2,5.53,High,Virginia,300000
ID:2015,2023-04-01,SARS-CoV-2,2.33,Low,Virginia,300000
ID:2015,2023-04-08,SARS-CoV-2,1.41,Very Low,Virginia,300000
ID:2015,2023-04-15,SARS-CoV-2,6.53,High,Virginia,300000
ID:2015,2023-04-22,SARS-CoV-2,4.9,Moderate,Virginia,300000
ID:2015,2023-04-29,SARS-CoV-2,4.76,Moderate,Virginia,300000
ID:2015,2023-05-06,SARS-CoV-2,3.23,Low,Virginia,300000
ID:2015,2023-05-13,SARS-CoV-2,6.76,High,Virginia,300000
ID:2015,2023-05-20,SARS-CoV-2,6.54,High,Virginia,300000
ID:2015,2023-05-27,SARS-CoV-2,1.0,Very Low,Virginia,300000
ID:2015,2023-06-03,SARS-CoV-2,1.0,Very Low,Virginia,300000
ID:2015,2023-06-10,SARS-CoV-2,4.25,Moderate,Virginia,300000
ID:2015,2023-06-17,SARS-CoV-2,3.07,Low,Virginia,300000
ID:2015,2023-06-24,SARS-CoV-2,2.92,Low,Virginia,300000
ID:2015,2023-07-01,SARS-CoV-2,3.3,Low,Virginia,300000
ID:2015,2023-07-08,SARS-CoV-2,4.13,Moderate,Virginia,300000
ID:2015,2023-07-15,SARS-CoV-2,7.17,High,Virginia,300000
ID:2015,2023-07-22,SARS-CoV-2,1.0,Very Low,Virginia,300000
ID:2015,2023-07-29,SARS-CoV-2,6.33,High,Virginia,300000
ID:2015,2023-08-05,SARS-CoV-2,13.74,Very High,Virginia,300000
ID:2015,2023-08-12,SARS-CoV-2,8.22,Very High,Virginia,300000
ID:2015,2023-08-19,SARS-CoV-2,8.96,Very High,Virginia,300000
ID:2015,2023-08-26,SARS-CoV-2,13.05,Very High,Virginia,300000
ID:2015,2023-09-02,SARS-CoV-2,10.13,Very High,Virginia,300000
ID:2015,2023-09-09,SARS-CoV-2,5.81,High,Virginia,300000
ID:2015,2023-09-16,SARS-CoV-2,3.19,Low,Virginia,300000
ID:2015,2023-09-23,SARS-CoV-2,2.28,Low,Virginia,300000
ID:2015,2023-09-30,SARS-CoV-2,5.93,High,Virginia,300000
ID:2015,2023-10-07,SARS-CoV-2,3.27,Low,Virginia,300000
ID:2015,2023-10-14,SARS-CoV-2,8.28,Very High,Virginia,300000
ID:2015,2023-10-21,SARS-CoV-2,3.5,Moderate,Virginia,300000
ID:2015,2023-10-28,SARS-CoV-2,2.62,Low,Virginia,300000
ID:2015,2023-11-04,SARS-CoV-2,1.75,Very Low,Virginia,300000
ID:2015,2023-11-11,SARS-CoV-2,5.76,High,Virginia,300000
ID:2015,2023-11-18,SARS-CoV-2,1.98,Very Low,Virginia,300000
ID:2015,2023-11-25,SARS-CoV-2,3.65,Moderate,Virginia,300000
ID:2015,2023-12-02,SARS-CoV-2,8.59,Very High,Virginia,300000
ID:2015,2023-12-09,SARS-CoV-2,7.43,High,Virginia,300000
ID:2015,2023-12-16,SARS-CoV-2,10.02,Very High,Virginia,300000
ID:2015,2023-12-23,SARS-CoV-2,8.7,Very High,Virginia,300000
ID:2015,2023-12-30,SARS-CoV-2,4.75,Moderate,Virginia,300000
ID:2015,2024-01-06,SARS-CoV-2,9.44,Very High,Virginia,300000
ID:2015,2024-01-13,SARS-CoV-2,10.88,Very High,Virginia,300000
ID:2015,2024-01-20,SARS-CoV-2,19.71,Very High,Virginia,300000
ID:2015,2024-01-27,SARS-CoV-2,9.04,Very High,Virginia,300000
ID:2015,2024-02-03,SARS-CoV-2,14.85,Very High,Virginia,300000
ID:2015,2024-02-10,SARS-CoV-2,16.72,Very High,Virginia,300000
ID:2015,2024-02-17,SARS-CoV-2,10.22,Very High,Virginia,300000
ID:2015,2024-02-24,SARS-CoV-2,20.34,Very High,Virginia,300000
ID:2015,2024-03-02,SARS-CoV-2,10.47,Very High,Virginia,300000
ID:2015,2024-03-09,SARS-CoV-2,6.19,High,Virginia,300000
ID:2015,2024-03-16,SARS-CoV-2,4.87,Moderate,Virginia,300000
ID:2015,2024-03-23,SARS-CoV-2,1.0,Very Low,Virginia,300000
ID:2015,2024-03-30,SARS-CoV-2,4.96,Moderate,Virginia,300000
ID:2015,2024-04-06,SARS-CoV-2,2.34,Low,Virginia,300000
ID:2015,2024-04-13,SARS-CoV-2,5.39,High,Virginia,300000
ID:2015,2024-04-20,SARS-CoV-2,2.04,Low,Virginia,300000
ID:2015,2024-04-27,SARS-CoV-2,5.08,Moderate,Virginia,300000
ID:2015,2024-05-04,SARS-CoV-2,4.12,Moderate,Virginia,300000
ID:2015,2024-05-11,SARS-CoV-2,3.46,Moderate,Virginia,300000
ID:2015,2024-05-18,SARS-CoV-2,2.96,Low,Virginia,300000
ID:2015,2024-05-25,SARS-CoV-2,2.31,Low,Virginia,300000
ID:2015,2024-06-01,SARS-CoV-2,6.49,High,Virginia,300000
ID:2015,2024-06-08,SARS-CoV-2,2.33,Low,Virginia,300000
ID:2015,2024-06-15,SARS-CoV-2,2.57,Low,Virginia,300000
ID:2015,2024-06-22,SARS-CoV-2,11.87,Very High,Virginia,300000
ID:2015,2024-06-29,SARS-CoV-2,4.46,Moderate,Virginia,300000
ID:2015,2024-07-06,SARS-CoV-2,1.76,Very Low,Virginia,300000
ID:2015,2024-07-13,SARS-CoV-2,3.5,Moderate,Virginia,300000
ID:2015,2024-07-20,SARS-CoV-2,6.87,High,Virginia,300000
ID:2015,2024-07-27,SARS-CoV-2,9.16,Very High,Virginia,300000
ID:2015,2024-08-03,SARS-CoV-2,9.93,Very High,Virginia,300000
ID:2015,2024-08-10,SARS-CoV-2,8.87,Very High,Virginia,300000
ID:2015,2024-08-17,SARS-CoV-2,4.73,Moderate,Virginia,300000
ID:2015,2024-08-24,SARS-CoV-2,1.9,Very Low,Virginia,300000
ID:2015,2024-08-31,SARS-CoV-2,4.82,Moderate,Virginia,300000
ID:2015,2024-09-07,SARS-CoV-2,3.28,Low,Virginia,300000
ID:2015,2024-09-14,SARS-CoV-2,1.74,Very Low,Virginia,300000
ID:2015,2024-09-21,SARS-CoV-2,8.17,Very High,Virginia,300000
ID:2015,2024-09-28,SARS-CoV-2,7.28,High,Virginia,300000
ID:2015,2024-10-05,SARS-CoV-2,3.33,Low,Virginia,300000
ID:2015,2024-10-12,SARS-CoV-2,4.83,Moderate,Virginia,300000
ID:2015,2024-10-19,SARS-CoV-2,4.87,Moderate,Virginia,300000
ID:2015,2024-10-26,SARS-CoV-2,3.13,Low,Virginia,300000
ID:2015,2024-11-02,SARS-CoV-2,1.7,Very Low,Virginia,300000
ID:2015,2024-11-09,SARS-CoV-2,1.0,Very Low,Virginia,300000
